Carson City Nevada (CNN)Florence Phillips was born in New York to Jewish parents who fled Europe before the Holocaust.Growing up she experienced first-hand the burden of being a child of immigrants who didn't speak English. Helping her parents interact with the outside world fell on her shoulders."I did all the translations for them" Phillips said. "I saw how they struggled being new to a country and not knowing the language."For most of her life Phillips worked various desk jobs. Then in her late-50s she enlisted in the Peace Corps. She served three tours—in Kenya Guatemala and Jamaica—working on community-building projects and teaching English.After returning to the US in 1999 at age 69 Phillips realized there were countless people in her own backyard in need of her support. "It came to me that I didn't have to leave the US or my hometown to help. I could do here what I did overseas" she said.She became an AmeriCorps volunteer and moved around the country eventually settling in Carson City Nevada. There immigrants make up roughly one in five of the state's population. Phillips met many adult immigrants who were struggling to learn English.To address the need she started the ESL In-Home Program of Northern Nevada a nonprofit that provides free ESL (English as a Second Language) citizenship GED and computer classes.Since its inception in 2004 the nonprofit has helped more than 5000 immigrants and their families. Today at 87 years old—when most people are deep in retirement—Phillips shows no signs of winding down. CNN's Laura Klairmont spoke with Phillips about her work. Below is an edited version of their conversation. CNN: What are some of the barriers that get in the way of immigrants accessing English classes? Florence Phillips: It was amazing to see how many immigrants there were that wanted to learn English. I got calls from all over Nevada. Many of these immigrants could not attend ESL classes because the schools and other organizations have a set schedule and their times were not convenient for the student who works three jobs. So my program teaches morning noon night weekends holidays. We provide these services at the times and days that the student is available and wherever the student is or can be. My program is very flexible. We teach English on all levels to immigrants and refugees in Northern Nevada who want to learn. There is no other program like this in the state. We give the students personal attention; I match them with a tutor. We teach at no cost to the student.There are people who were living in rural counties and in other counties where they did not have transportation if there was a class available for them to go to. If they lack transportation just had a baby are sick or disabled we will tutor in their own homes or the tutor's home.CNN: Your program also provides free classes that help people prepare for their citizenship test.Phillips: It is a very difficult test. A lot of Americans say they could not pass. These people have to know the answers to questions about the branches of government how many senators there are etc. It's a lot of history a lot of civics a lot about our government. They have to know how to write how to read. They have to know how to converse in English with the interviewer. We do all of that for them. We have a mock interview at the end of the class so that they know what to expect when they go for their exam. It takes a commitment of coming to a 12-week class. It takes a lot of memorization.To apply for citizenship today it costs more than $700. Many of our students cannot afford to apply. So we help to raise money to help these students apply. Whether they're working two three jobs they have to sit down and study every single day and they make that commitment because it is their desire to become an American. My students inspire me because of their dedication their commitment their motivation to learn. CNN: How has your work affected the lives of your students? Phillips: I have students that were promoted to be supervisor. I get students who call me and say "I was able to talk with the teacher about my child." And I'm being told by the students that they went to the market and the clerk understood them. Those are the rewards I get as they progress. My students love this country. They are very proud about being here learning English learning our culture. I see the pride when they say "I am an American." Want to get involved? Check out the ESL In-Home Program of Northern Nevada website and see how to help.To donate to ESL In-Home Program of Northern Nevada click the CrowdRise widget below.,World
Twin Falls Idaho (CNN)A simple project to help a family in need stopped Luke Mickelson in his tracks.In 2012 he and his family were inspired to build and donate a bunk bed after learning there were local children who slept on the floor."This little girl had a nest of clothes it looked like a little bird's nest. And that's what she slept on that's what her bed was" Mickelson said. "When we delivered the bed she hugged it and just couldn't let go."Shocked to discover how widespread this need was in his close-knit community Mickelson founded Sleep in Heavenly Peace a nonprofit that builds and delivers beds to children in need."It was such an eye-opener to me" he recalled. "I sat there in silence thinking 'Is that really what's going on?'"Born and raised in Idaho Mickelson now 41 was a high school quarterback-turned-family-man. A churchgoer with a thriving career he coached his kids' sports teams and fished in the nearby river. But when he met children who were sleeping on the floor his idyllic life changed course. "I had no clue about what the need was" Mickelson said. "There's kids next door whose parents are struggling just to put food on the table clothes on their back a roof over their head. A bed was just a luxury."Using safety guidelines and his daughter's bunk bed as a template Mickelson started buying wood and supplies to build beds with his own money. He recruited friends and family members to help around the holidays. As word spread interest and involvement from his and other communities surged -- along with Mickelson's bunk bed output."That first project we built 11 bunk beds in my garage" he said. "The next year we did 15. Then it doubled every year. In 2017 we built 612 bunk beds."Mickelson set up a formal charity complete with training courses construction manuals and local chapters so communities from coast to coast could join the movement. With the motto "No kid sleeps on the floor in our town" the nonprofit and its more than 65 chapters have built and delivered more than 1500 free beds to children across America. But along with the rapid growth Mickelson was faced with a tough choice: advancing his career or his nonprofit. He chose the latter and went from making "great money to zero money." He's never looked back."I found that the need I have isn't financial" he said. "The need I have is seeing the joy on kids' faces knowing that I can make a difference."CNN's Allie Torgan spoke with Mickelson about his work. Below is an edited version of their conversation. CNN: Who are your group's bed recipients?Luke Mickelson: These kids that we serve in our community come to us from all walks of life. They didn't get into this situation because of their choices. Often they take their clothes off at night put their pajamas on and sleep on top of their clothes. And then they just repeat that cycle every day. We have a lot of situations where single parents are escaping an abusive situation. A lot of foster care situations where parents or grandparents or brothers and sisters are trying to help. A lot of homelessness people trying to get back on their feet. A $300 or $400 bed is just out of the possibility for them.  CNN: How do they find you?Mickelson: For someone looking to apply for a bed they can go to our website and click on "Request a Bed." Once that application gets filled out based on the zip code of the recipient it goes to the closest chapter president then through a vetting process. Right now we average over 25 applications a day nationwide. We don't have any paid staff right now and we're growing like a weed. We're keeping up with that the best we can.CNN: You quit your job and take no salary from the nonprofit. How do you make ends meet?Mickelson: I quit my job of 18 years because I wanted to do this full-time or at least as much as I possibly could because I knew the need was big. It just came to a point where I could see that my passion really is helping these kids. It was gratifying to see my kids and my family be involved with it and help them learn the value of service but also seeing everybody else feel and see that joy from helping kids get off the floor. It's contagious.I was very fortunate to have another company offer me a job. Granted I took a huge pay cut but it helps me get by and helps me do what I need to do with Sleep in Heavenly Peace. They're very understanding of what my passion is.  CNN: How do the children react to their new beds?Mickelson: When we deliver a bed that's where the rubber meets the road. We make sure that they understand that "This is your bed. This is yours. This is a possession of yours" you know? The underlying tone is "We're here for the child." You walk in and these kids are just so excited. They want to help build it. They want to run the drills. They want to bring in wood. Just giving a kid a sense of ownership a sense of responsibility as well as a good night's sleep is tremendous for them. They learn how to take care of things. They learn value. They get confidence -- and they get a good night's sleep. Want to get involved? Check out the Sleep in Heavenly Peace website and see how to help.To donate to Sleep in Heavenly Peace click the CrowdRise widget above.,World
This year's top 10 CNN Heroes include a doctor fighting to break the cycle of violence a woman who helps the injured walk again and a teacher who uses the power of writing to lift up and heal the hopeless. Each one has found a way to use their knowledge and inspiration to help countless others.,World
 (CNN)French President Emmanuel Macron has asked Prime Minister Edouard Philippe to meet with heads of political parties and representatives of the so-called "yellow vests" in an attempt to defuse tensions that erupted into violent protests over the weekend.Around 36000 people took part in protests across the country on Saturday but while the turnout was lower than the previous two weekends protesters clashed with police torching cars erecting roadblocks and burning barricades. The unrest has transformed from dissent over rising gas prices and eco-taxes into a broader demonstration against Macron his government and tensions between the metropolitan elite and rural poor.Speaking on France's Europe 1 radio Sunday spokesman Benjamin Griveaux said the government was considering "all options" to prevent "serious outbursts of violence" including introducing a state of emergency.Griveaux said that between 1000 and 1500 people joined Saturday's demonstrations "only to fight with the police to break and loot." He added that those protesters "have nothing to do with the yellow vests."Yellow vests or "gilet jaunes" refers to the high visibility vests drivers in France are required to keep in their cars for safety reasons should their cars break down.Almost 400 people were arrested in Saturday's riots and some are expected to appear in court as early as Monday. As part of his response Macron has asked the Ministry of the Interior to develop a policing plan to counter any further protests according to CNN affiliate BFMTV.  No date has yet been set for the meeting between Philippe and the yellow vests BFMTV reported.The protests were initially conceived in response to rising fuel prices. The cost of diesel has surged 16% this year from an average 1.24 euros ($1.41) per liter to 1.48 euros ($1.69) even hitting 1.53 euros in October according to UFIP France's oil industry federation.The price hike is largely caused by a leap in the wholesale price of oil with Brent crude oil -- a benchmark for worldwide oil purchases -- increasing by more than 20% in the first half of 2018 from around $60 a barrel to a peak of $86.07 in early October.Macron has borne the brunt of the demonstrators' anger instead of OPEC for reducing oil production or the US for imposing tariffs on Iran which crippled oil exports.Many protesters are angry with the president for extending the environmental policies that were first implemented by former President François Hollande.President: Tributes to policeThe weekend saw the protests in the French capital descend into violence with buildings cars set alight and authorities say attacks on citizens.The city's famed Arc de Triomphe -- a flashpoint in Saturday's violent protests -- was also vandalized scrawled with slogans in support of the yellow vest movement and others criticizing Macron as the President "of the rich."Upon his return to Paris from the G20 meeting Macron immediately visited the war monument to "take stock of the damage" and pay tribute to the tomb of the unknown soldier at its base CNN affiliate BFMTV reported.  He also met with police officers and firefighters who worked to contain the protests.Macron also held an emergency security meeting with top officials on Sunday. In a written statement he paid tribute to law enforcement and rescue teams who "showed unrelenting bravery throughout the day and evening" according to a release from the French Presidency.The statement also said that Macron "stressed the importance of judicial follow-up so that none of the acts committed remains unpunished."Arrested rioters to face 'immediate trial'French Justice Minister Nicole Belloubet said that the unrest was "absolutely unacceptable" but added that she would not yet recommend announcing a state of emergency stressing that there were "alternatives" without elaborating what else was being considered."When there are not only defacements that are absolutely unacceptable in our republic I think of what happened at the Arc de Triomphe when there are fires not only cars -- there have been 55 vehicles burned but also buildings that have been burned when there are attacks on people including I think a rape these are elements that cannot be acceptable in our republic."Paris prosecutor Remy Heitz alleged that among the protesters were people from across the country who had descended upon Paris with the express intent of causing trouble. He added that authorities would crack down hardest on those who had joined the street demonstrations explicitly carry out violent acts."There are varied profiles but there are definitely profiles of people who have come from the provinces all over France obviously to carry out acts of violence and it is to these people that the criminal response I will say will be the strongest.",World
 (CNN)Age cannot wither him -- whatever a courtroom might rule. Dutchman Emile Ratelband insists his quest to turn the clock forward on his birth certificate is not over despite a judge on Monday dismissing his request to legally become a younger man. The 69-year-old father-of-seven had applied to legally have two decades shaved off his age comparing his request with those from people seeking to switch their gender.The bizarre exercise was motivated by Ratelband's desire to make himself more attractive to members of the opposite sex on Tinder and other dating apps. Being younger would also boost his job prospects he argued. But Judge M. Van der Linde at the Court of Gelderland in Arnhem in the eastern Netherlands ruled that the issue was not just one of identity but also the "rights and obligations" that are connected with age -- such as the right to vote marry drink alcohol and drive. Such limits would "lose their meaning" if people were allowed to change their age at will the court ruled. In addition wiping 20 years of a person's life would also "imply that the 20 years in which [the applicant] did live would disappear in the registers" -- thereby bringing into question any qualifications gained in that period or indeed spouses and children accrued. Nevertheless Ratelband sounded anything but deflated following the ruling. "We plan to appeal right away" the self-defined positivity guru told CNN. Ratelband employed a lawyer to represent him 18 months ago. But mounting legal fees do not appear to be a concern. "This is about my consciousness and my free will" he told CNN. "I can choose my own life and my own holiday and my own name and my own gender so why can't I choose my own age? I say the government has to adjust to this."Ratelband insists he will ultimately take his fight as far as the European Court of Human Rights if necessary.He claims to have "more people with me than against me" having received messages of support from around the world. His family have also been supportive he said."My younger kids think it's great because they are nine and 11 and they say 'Pappa we love it when you go with us to school and play in the playground' so they don't see why I can't make it official. "My older son is 42 and he says 'when you become 49 you will be more like a big brother than a father to me.' But I say that's OK as most people think I'm your big brother and not your father anyway.",World
 (CNN)Joel Embiid's career has been dizzying. In three short years he moved from playing amateur basketball in Cameroon to the NBA.Last year he signed a $148 million contract spanning five seasons with the Philadelphia 76ers. Embiid is now one of the NBA's leading players leading his team to the playoffs for the first time in half a decade. But his journey from rookie to bona fide professional was anything but easy. Biggest challengesThe initial adaptation following his move to the United States was tough Embiid says with language proving a significant obstacle for him. "The biggest challenge when I moved to the States first of all I did not know how to speak English so it was hard" he explains. "I couldn't communicate with anybody. I remember even when I started playing over there my teammates were making fun of me for some reason but I was also lucky to have a couple guys on the team or in school that spoke English and French" says Embiid. "So every time I didn't understand anything they would come explain it to me and we were kind of like a big family."  "I always say my life is a movie because everything happened so fast" Embiid says of his rapid rise. The son of an Army chief and a disciplinarian mum Embiid grew up in Cameroon's capital Yaoundé and didn't start playing basketball until he was 16.He was discovered at a basketball camp in the city by NBA star and fellow Yaoundé native Luc Mbah a Moute who has come to be a bit of a mentor to Embiid.Things could have been different for Embiid who played football and volleyball as a child but he credits Basketball Without Borders - an annual instructional basketball camp organized by the NBA and FIBA globally - for giving him the opportunity to take the nascent steps in his professional career in 2011."Going back to 2011 when I was 16 I started playing and then five months later I was here [in the U.S.]. I ditched camp and I came here. I was shy" says Embiid. "I wasn't as good as everybody else but still tried. I ended up getting a scholarship to go to the state but you can say Basketball Without Borders played a huge role because that was the whole position that I wanted that I needed and I got it. And I'm thankful for that."Aiming higherIn the 2017 to 2018 season Embiid who is 24 years old was named in the NBA All-Star team for the first time in his career.  The goal he says now is to aim higher this new season. "We had a pretty good run last year. We could have gone farther than we did but this year we got our eyes on the championship. So you know just going to the finals and competing for that title is going to be great." This past summer he spent time in Johannesburg tutoring young girls and boys for Basketball Without Borders' camp and in China with the 76ers to unearth talented youngsters. Embiid aims to become the best player in the NBA not only for himself but for the entire African continent. "I'm working I'm on my way to become the best player in the NBA. And I think it will be great to say that an African is the best player in the whole world so I'm working towards that goal." Becoming the best player in a league with an array of the world's best players or winning the NBA title will not come easy and Embiid  knows this. 'Hard work pays off'He describes "the process" a principle he applies to basketball and life in general. It's a principle of hard work and patience. "The process is everything. It's a long story but the process is about you know we've gone through a lot. Like last year we won 52 games. Two years before that we won 10 games. And that's what the process is about" Embiid says. "The process applies to everything in life. Everything you have going on as long as you put in the work you going to be all good" he continued. "Hard work pays off." Embiid is now a role model for young kids in Africa and he wants them to have the opportunities Basketball Without Borders offered to him seven years ago. He has started a foundation back home in Cameroon run by his parents to help orphanages and people in need. But despite his worldwide acclaim Embiid sometimes misses the little pleasures of home. "I have a lot of great people around me in Philadelphia but you know you can never go wrong when it comes to your dad and mum. "Obviously you miss them and your siblings. That and the food. The food in Cameroon is great so sometimes I do miss it.",World
 (CNN)A leading journalist and vocal critic of Philippines President Rodrigo Duterte has surrendered to a Manila court after arriving back in the country to fight tax charges that were filed in her absence. Maria Ressa the CEO of Philippine news site Rappler presented herself to court with a bail application that was approved guaranteeing her freedom until her next court appearance scheduled for December 7.Ressa and her company were formally indicted on multiple counts of tax evasion last week charges critics say are politically motivated and designed to silence independent media in the southeast Asian country. The formal accusations bring with them a potential 10-year prison term under Philippines tax law.In a statement on Monday Ressa said that the charges were "a clear case of harassment.""I surrendered to the court this morning went though the process of what a criminal would go through and filed bail without surrendering my right to question the Pasig court's jurisdiction over this tax case" she said. Ressa's lawyer Francis Lim confirmed to CNN that she posted Php60000 (about $1100) bail and was free to leave the court. He added that an arraignment was set for Friday."We will file a motion to quash the indictment and defer the arraignment" Lim said.Ressa an award-winning journalist who previously served as a CNN bureau chief in Manila has defended Rappler's ownership structure as "100% Filipino" and maintained the charges against her company are politically motivated. "I've long run out of synonyms for the word 'ridiculous.' The basis of this case is that Rappler is classified as a dealer in securities. I am definitely not a stockbroker" Ressa told CNN after news of the charges broke.Duterte's office has denied he is involved in the prosecutions against Rappler but the President has previously sparred with the company's employees personally barring Ressa and reporter Pia Ranada from Malacanang Palace his official residence over their coverage of his administration.Thorn in Duterte's side Ressa arrived back in Manila Sunday night amid fears that she could be subject to immediate arrest but was able to leave the airport with the rest of the Rappler team. Upstart news site Rappler has become an indispensable source of information both for the international media and readers in the Philippines for its coverage of Philippines President Rodrigo Duterte's brutal war on drugs.Carlos Conde Philippines researcher for Human Rights Watch said Monday that "the charges filed against Rappler and its editor and founder Maria Ressa are politically motivated and part of the Duterte administration's campaign to harass threaten and intimidate critics.""This is not surprising behavior by the administration but is nonetheless abominable" he said in a statement. In a press conference Monday Philippine presidential spokesperson Salvador Panelo denied that the charges against Ressa and Rappler were politically motivated. "It's a question of tax evasion. You violate tax laws and then you'll be prosecuted" he told reporters according to Rappler. "We have repeatedly said that we've never and will never interfere with the function of the judiciary. If the judiciary finds probable cause then we'll have to respect the law on the matter. Ms. Ressa is entitled to legal remedies under the law."Brad Adams Asia director for Human Rights Watch earlier said the case sent "a chilling message to journalists and human rights activists (in the Philippines) that they will be targeted for exposing his murderous campaign." 'Ridiculous' chargesIn January the Philippines Securities and Exchange Commission (SEC) temporarily revoked Rappler's registration on the basis that it had violated the country's constitution over foreign ownership rules.Philippines officials claim Rappler and Ressa failed to declare about $3 million in 2015 on tax returns from an investment by the Omidyar Network a fund created by eBay founder and philanthropist Pierre Omidyar. Rappler said five cases were formally filed against Ressa and Rappler Holdings in two courts. At the time the Committee to Protect Journalists (CPJ) called the charges a "direct assault on freedom of the press." The rights group Amnesty International meanwhile claimed it was "an alarming attempt to silence independent journalism."Ressa was overseas when the charges against Rappler were first announced but she vowed to return to the Philippines and fight them even if that meant doing so from a prison cell. "In many ways the government's attacks against Rappler have made it very clear to us exactly who we are what our identity is and for our young reporters who are on the ground how clear and necessary our mission is today" Ressa told CNN last month."Our democracy is in transition ... the mission of journalism has never been needed as much as it is now and we'll continue doing these stories."CNN's Joshua Berlinger and Euan McKirdy contributed reporting. ,World
 (CNN)Nigeria's President Muhammadu Buhari has denied claims that he died and was replaced by a clone calling the speculation "ignorant rumors."Buhari tweeted on Sunday that he addressed the reports while at a meeting in Poland."One of the questions that came up today in my meeting with Nigerians in Poland was on the issue of whether I've been cloned or not" Buhari said. "The ignorant rumors are not surprising -- when I was away on medical vacation last year a lot of people hoped I was dead."Buhari spent long periods in London receiving medical treatment in 2017 on one occasion leaving Nigeria for more than three months.His absence prompted intense speculation in the country about the President's health and many false reports circulated online saying he had died.On Instagram and Facebook Sunday the President said the belief that he had died had prompted people to reach out to Vice President Yemi Osinbajo asking to be his deputy."That embarrassed him a lot; we discussed it when he visited me while I was convalescing" Buhari said. "I can assure you all that this is the real me. Later this month I will celebrate my 76th birthday. And I'm still going strong!"Presidential spokesman Garba Shehu said on Facebook that a Nigerian at a meeting in Krakow on Sunday had asked Buhari if he was real or "the much talked about 'Jubril from Sudan' -- his supposed double" -- prompting the President to affirm his identity. Shehu said Buhari was in Poland to attend the UN Climate Change Conference COP24.Buhari was elected President of Nigeria Africa's largest economy and top oil producer in 2015.The former general became President in his fourth attempt at leadership since he was ousted from power in 1985.Buhari was among military strongmen who dominated Nigeria decades ago. A military coup brought him to power in 1983 and another military coup toppled him two years later.,World
 (CNN)Images and stories from Philippines President Rodrigo Duterte's brutal war on drugs have shocked audiences worldwide as bodies have stacked up in cities across the country many of them victims of extrajudicial and vigilante killings. While the government has hardly been shy about its intention to go after both dealers and users hard data on the number of killings has often been tough to come by. One indispensable source of information both for the international media and readers in the Philippines has been the upstart news site Rappler which is now facing a reckoning with the government it has been a dogged check upon.Rappler CEO Maria Ressa and her company were formally indicted on multiple counts of tax evasion last week charges critics say are politically motivated and designed to silence independent media in the southeast Asian country.The formal accusations bring with them a potential 10-year prison term under Philippines tax law.On Sunday evening Ressa landed in Manila to fears that she could be arrested at the airport. She was not arrested at the airport but confirmed to reporters in the arrival hall that a warrant of arrest had been issued. Ressa said she was "ready to post bail and do what our lawyers will advise."Ressa's lawyer Francis Lim told CNN that Ressa left the airport with the rest of the Rappler team adding that they would "voluntarily surrender Maria to the court and ask it to set her free by posting bail which is a constitutionally guaranteed right under our legal system."'Ridiculous' chargesIn January the Philippines Securities and Exchange Commission (SEC) temporarily revoked Rappler's registration on the basis that it had violated the country's constitution over foreign ownership rules.Philippines officials claim Rappler and Ressa failed to declare about $3 million in 2015 on tax returns from an investment by the Omidyar Network a fund created by eBay founder and philanthropist Pierre Omidyar.At the time the Committee to Protect Journalists (CPJ) called the charges a "direct assault on freedom of the press." The rights group Amnesty International meanwhile claimed it was "an alarming attempt to silence independent journalism."Ressa an award-winning journalist who previously served as a CNN bureau chief in Manila has defended Rappler's ownership structure as "100% Filipino" and maintained the charges against her company are politically motivated. "I've long run out of synonyms for the word 'ridiculous.' The basis of this case is that Rappler is classified as a dealer in securities. I am definitely not a stockbroker" Ressa told CNN Thursday after news of the charges broke.Shawn Crispin CPJ Southeast Asia representative said the charges were a "blatant form of legal harassment and underline President Rodrigo Duterte's desperate attempt to stifle its critical reporting on his government." Duterte's office has denied he is involved in the prosecutions against Rappler but the President has previously sparred with the company's employees personally barring Ressa and reporter Pia Ranada from Malacanang Palace his official residence over their coverage of his administrationBrad Adams Asia director for Human Rights Watch said the case sent "a chilling message to journalists and human rights activists (in the Philippines) that they will be targeted for exposing his murderous campaign." Duterte's drug warAt least 5000 people have been killed as a result of Duterte's drug war his landmark and most controversial policy. That figure is the official police count however and opposition lawmakers and rights groups estimate the true death toll could be in the tens of thousands. Those killed have included children and innocents as well as ordinary drug users and criminals executed extrajudicially. Among Philippines media Rappler in particular has focused on the human toll of the drug war and often contested the official death counts put out by the government under the social media campaign #RealNumbersPH a self-described effort to counter what it calls a "false narrative" on the war on drugs.This has attracted criticism from both supporters of the President and Duterte himself who has long had an uneasy relationship with the press since before he was elected in a landslide in May 2016. Ahead of his inauguration Duterte defended the notoriously high fatality rate for journalists working in the Philippines as sometimes justified and accused the media of being corrupt. "Just because you're a journalist you are not exempted from assassination if you're a son of a bitch" Duterte said in comments that were swiftly denounced by press groups. "Freedom of expression cannot help you if you have done something wrong." As many as 12 journalists were killed in the first two years of the Duterte administration higher than under any other president during a similar period according to the National Union of Journalists of the Philippines (NUJP). In the latest Press Freedom Index the Philippines fell six places to 134th of 180 countries with the report's authors warning that the "dynamism of the media has ... been checked by the emergence of a leader who wants to show he is all powerful."A dangerous jobJournalists who push back against the official narrative on the drug war both in the Philippines and overseas have faced online harassment from supporters of Duterte who organize on Facebook and other platforms to go after media critical of the President. Ressa has previously called out the effect of Facebook in enabling the spreading of disinformation and attacks against journalists online saying this has become a key policy for the Duterte administration. "We were the first two-and-a-half years before the United States started talking about disinformation we saw because of our partnership with Facebook we saw these exponential attacks on social media that began in July of 2016 the same month that the drug war began" she told ReCode last month. "In August of 2016 I gave that data to Facebook and I said this is really alarming. These people are targeting anyone who attacks who asks questions about the drug war. The drug war began in July of 2016. It's targeting journalists. It's targeting anyone who's perceived to be critical of President Duterte. Those attacks are heinous. It brings out the worst of human nature."While Facebook has come under intense scrutiny for its role in spreading disinformation in the US and Europe the social network has also been roundly criticized for not doing enough to police its platform in Asia with both Facebook and its subsidiary WhatsApp accused of allowing hateful and dangerous content to be shared in countries such as Myanmar and India.Ressa was overseas when the charges against Rappler were first announced but she has vowed to return to the Philippines and fight them even if that means doing so from a prison cell. "In many ways the government's attacks against Rappler have made it very clear to us exactly who we are what our identity is and for our young reporters who are on the ground how clear and necessary our mission is today" Ressa told CNN last month."Our democracy is in transition ... the mission of journalism has never been needed as much as it is now and we'll continue doing these stories."CNN's Joshua Berlinger and Euan McKirdy contributed reporting. ,World
Paris (CNN)The French government is considering "all options" to control protests against rising fuel prices that have turned violent in Paris over the last three weeks a spokesman said Sunday.  Speaking on France's Europe 1 radio spokesman Benjamin Griveaux said the government is thinking about steps to prevent "serious outbursts of violence" including introducing a state of emergency. More than 400 people were arrested and 133 injured in Paris on Saturday in clashes between police and protesters with the "gilets jaune" or "yellow vest" movement who are protesting rising gas prices and taxes on polluting forms of transport.An estimated 36000 people demonstrated in Saturday's protests across the country marking the third consecutive week of such demonstrations according to the French Interior Ministry. About 53000 participated last week and about 113000 the week before.Griveaux said that between 1000 and 1500 people joined Saturday's demonstrations "only to fight with the police to break and loot." He added that those protesters "have nothing to do with the yellow vests."Footage shared by French police on Saturday showed a few demonstrators striking a police vehicle and smashing its windshield. Other videos captured burning cars and police firing tear gas to disperse protesters.French Interior Minister Christophe Castaner had mentioned a state of emergency Griveaux said.Justice Minister Nicole Belloubet told reporters at a Sunday press conference those involved in Saturday's protests would face "a very firm response from the criminal justice system." Some will be brought up for trial as soon as Monday according to the minister.Asked about the possibility of a state of emergency Belloubet said "I am not sure we have reached that stage quite yet. I think there are other options." French President Emmanuel Macron held an emergency meeting with top officials on Sunday just hours after returning from the G20 summit in Argentina. In a statement Macron paid tribute to law enforcement and rescue teams who "showed unrelenting bravery throughout the day and evening." Macron also "stressed the importance of judicial follow-up so that none of the acts committed remains unpunished" the statement added. Tensions risingRising fuel prices are largely attributed to a leap in the wholesale price of oil worldwide.But the protests have evolved into a broader demonstration against Macron his government and tensions between the metropolitan elite and rural poor.Macron has borne the brunt of the demonstrators' anger instead of OPEC for reducing oil production or the US for imposing tariffs on Iran which crippled oil exports.Many protesters are angry with Macron for extending the environmental policies that were first implemented by former President François Hollande.The violent protests and vandalism in Paris have "absolutely nothing to do with the peaceful demonstrations of a legitimate unhappiness or discontent" Macron said on Saturday at a news conference in Buenos Aires where he was attending the G20 summit."No cause justifies that security forces are attacked shops pillaged public or private buildings set on fire pedestrians or journalists threatened or that the Arc de Triomphe is sullied" Macron said.Those responsible will be identified and taken to court he added. Upon his return to Paris on Sunday Macron immediately visited the capital's Arc de Triomphe -- a flashpoint in Saturday's violent protests --  to "take stock of the damage" and pay tribute to the tomb of the unknown soldier at its base CNN affiliate BFMTV reported.He also met with police officers and firefighters who worked to contain the protests BFMTV said. CNN's Kara Fox contributed to this report. ,World
